"964-1" "964-10" "964-11" "964-12" "964-13" "964-14" "964-15" "964-2" "964-3" "964-4" "964-5" "964-6"
"14313" 344 145 198 177 109 139 238 714 145 245 190 753
"14314" 99159 39651 64902 111892 42126 46961 55448 173067 64867 71421 64096 287006
"14317" 16 2 20 9 4 17 6 22 16 21 16 84
"14319" 401686 140706 348444 396363 189615 265544 257232 740004 209579 265166 216544 1444783
"14325" 346366 125633 299790 343448 145656 186275 236641 619668 174216 220226 196477 1080496
"14339" 4045 1763 3543 3905 1947 2222 3375 7452 2406 2774 2846 13544
"14343" 16 5 11 16 4 4 14 31 12 6 5 46
"14344" 33 11 30 9 12 6 19 114 20 7 14 97
"14345" 1128 361 741 746 381 423 647 1777 555 475 594 2847
"14346" 0 0 0 1 0 0 1 1 0 1 1 0
"14347" 215 46 131 117 57 58 133 335 113 73 97 487
"14348" 31 32 10 25 13 14 5 20 15 57 13 79
"14349" 476 198 371 438 209 181 327 919 221 298 292 1160
"14356" 4826 2005 4092 4384 2129 2326 3483 8156 2493 3198 3135 15612
"14357" 20 5 11 6 4 4 13 25 3 2 4 29
"14359" 25652 10281 22061 24070 10873 13383 20329 48834 15253 16278 16223 76928
"14360" 9730 4130 9118 11159 4823 5632 7393 20158 5324 6379 6742 32357
"14362" 3462 1488 2548 3434 1864 1624 1935 6305 2210 2533 2147 10881
"14365" 102 19 60 45 45 47 68 195 43 37 51 192
"14366" 3261 1399 2425 2889 1370 1685 2546 6180 2120 2138 2164 10371
"14367" 1421 671 1279 1379 650 769 1304 3066 852 945 1111 5320
"14368" 598 230 374 325 228 323 446 1150 352 338 397 1605
"14369" 4926 2350 4317 6764 2608 3626 5269 9208 3111 3612 4156 19604
"14370" 962 394 662 941 411 491 651 1863 561 672 646 3239
"14371" 155 67 102 186 74 73 109 344 78 99 82 637
"14373" 110 22 67 136 14 98 93 157 72 69 99 179
"14375" 8714 3449 6960 8169 3727 3938 5650 16260 4059 4739 4570 26547
"14376" 84301 35569 64021 88932 37086 38945 56531 159611 44859 52340 53485 270787
"14377" 0 0 0 0 0 0 0 0 0 0 0 0
"14378" 0 4 0 0 0 0 0 0 1 0 0 1
"14380" 0 0 0 0 0 0 0 0 0 2 0 0
"14381" 11813 4425 11356 11099 5399 6840 8256 23675 6331 7361 6674 42448
"14385" 1672 676 1457 1830 760 987 1293 2865 1078 1155 1098 6288
"14387" 24936 11232 17044 29320 11336 12353 20535 46744 13165 16324 18884 78769
"14388" 3242 1186 2750 3034 1594 1578 2308 6518 1953 2007 1887 11373
"14389" 5642 2347 5081 6190 2859 3321 4702 10163 3505 4187 3899 20236
"14390" 7064 3007 5927 6557 3195 3511 5356 14247 4218 4211 4757 21838
"14391" 5145 2222 4235 4984 2348 2696 4336 10404 3090 3365 3449 17268
"14394" 0 0 0 2 0 0 0 0 0 0 0 6
"14395" 101 23 105 79 29 64 84 192 75 104 60 302
"14396" 60 6 23 47 10 27 38 59 49 33 43 253
"14397" 2 0 2 0 1 1 1 5 0 2 1 9
"14399" 0 0 0 0 0 0 0 0 0 0 0 0
"14400" 49 15 45 46 11 34 52 77 39 42 51 149
"14401" 20 6 11 9 5 2 6 20 3 2 3 26
"14402" 30 7 13 16 10 8 19 37 13 22 11 53
"14403" 69 44 42 113 47 40 48 107 44 66 54 318
"14404" 381 152 254 447 145 207 265 779 379 297 268 1063
"14405" 12 4 13 6 2 4 7 22 12 16 8 39
"14406" 2 0 0 1 0 0 1 0 0 0 0 4
"14407" 7 8 15 9 3 11 7 31 13 6 10 39
"14408" 8 0 1 1 1 1 2 7 2 1 1 7
"14409" 10 1 2 1 2 2 2 5 0 2 1 6
"14411" 5 2 12 2 1 6 2 13 40 6 7 17
"14412" 12 1 4 8 6 0 4 17 1 2 1 12
"14415" 31 19 37 24 20 22 25 56 49 18 23 110
"14417" 19 4 13 20 3 7 13 22 12 14 13 45
"14419" 10 1 13 8 6 7 3 23 3 6 2 10
"14420" 6407 2402 5840 5635 3030 3019 5720 12203 4042 4519 4457 23239
"14421" 5848 2010 4610 4911 2410 2790 4356 10536 3368 3252 3579 19685
"14422" 73 19 61 51 25 36 45 78 40 48 31 211
"14423" 31037 11785 27847 28601 14377 16541 23132 63004 18872 21126 18353 104889
"14425" 326 189 428 565 190 292 381 719 333 256 493 1758
"14426" 2394 1077 2343 2155 1053 1334 2233 4939 1522 1713 1827 7984
"14427" 0 0 0 0 0 1 0 0 0 0 0 0
"14428" 107 56 98 142 54 68 69 191 82 67 103 321
"14429" 3 2 8 1 1 3 3 12 2 2 2 22
"14430" 2218 1028 1933 2231 1020 1282 1804 4012 1389 1693 1573 7657
"14431" 1526 510 1212 1182 556 845 906 2878 690 700 745 3703
"14432" 917 849 507 1062 513 475 1240 1700 560 574 1067 3223
"14433" 245683 129632 268087 377087 142268 231434 233729 476959 156992 209677 205263 1081386
"14447" 247 94 216 247 126 156 176 383 166 189 149 834
"14450" 14836 6212 12092 13048 6245 7201 10238 27648 7573 8587 7579 44868
"14451" 20904 8333 14828 17699 8509 10044 17707 36741 10566 12659 11766 75505
"14453" 2309 1108 1543 2025 948 1015 1692 4462 1204 1450 1633 6998
"14456" 12403 4417 11500 9369 4875 4808 6781 19553 6693 7818 8029 34407
"14457" 5590 1442 6713 3382 2004 1583 2775 10535 3103 2896 2727 16138
"14459" 2 1 0 0 0 1 0 3 0 0 2 1
"14460" 8 0 7 6 1 9 3 23 3 3 5 13
"14461" 4302 2441 3575 4540 2184 2526 4472 8427 3020 3444 3544 15624
"14462" 945 337 636 515 307 361 603 1743 560 534 622 2527
"14463" 38 17 86 45 59 23 26 61 26 29 30 134
"14464" 29 16 34 31 20 35 25 55 34 16 36 110
"14465" 550 199 444 531 216 270 320 1020 318 302 302 1563
"14466" 8886 3434 7360 7982 3811 4742 7111 15851 4733 5699 5561 28177
"14467" 5443 2375 4450 4990 3019 3101 4574 10694 3301 4057 3728 19986
"14468" 83 13 126 74 56 29 76 194 153 26 73 771
"14469" 27964 11318 23216 25535 12628 14046 22523 46791 18193 16875 18303 94953
"14470" 13713 5431 12747 14644 6248 7182 9300 22569 7004 10396 8455 49697
"14472" 136 119 308 243 118 104 100 265 63 143 109 984
"14473" 1 1 0 0 0 0 0 1 0 0 0 0
"14479" 13316 5744 12279 13412 6279 7455 10633 27922 7295 8168 8429 40046
"14489" 45921 17431 34435 42531 19405 23393 32408 90226 26089 25951 29526 138032
"14525" 82 10 65 29 28 23 20 146 29 20 25 117
"14526" 0 0 0 0 1 0 0 8 0 0 1 4
"14527" 2 0 0 0 0 2 1 5 2 1 1 3
"14528" 1706 753 1072 1797 538 850 955 2420 878 1028 1190 5350
"14531" 25 12 46 20 14 36 22 77 33 39 30 119
"14533" 7988 3906 7800 7771 3871 5221 7113 14494 4082 6277 5809 23765
"14534" 15626 6399 12683 14987 6478 7671 10449 28455 8253 9437 8734 48033
"14536" 653 261 623 620 278 356 619 1516 527 486 482 2158
"14537" 7849 2930 6113 7265 3032 3591 4283 16604 4292 4132 4477 23328
"14538" 2043 1051 1530 2803 834 1420 1669 3641 1497 1737 2091 7069
"14539" 0 0 0 1 0 1 0 0 0 0 0 1
"14544" 4607 1276 3912 4202 1525 2288 3037 7761 3760 2584 2841 10462
"14545" 1 1 0 1 1 2 0 6 0 0 0 9
"14547" 3026 1264 2685 2982 1288 1588 2478 5544 1710 1967 2039 9180
"14548" 7585 3016 6334 7466 3641 3962 5410 13130 4178 4919 4886 22917
"14555" 509 183 298 200 117 144 259 790 256 213 268 768
"14559" 15 17 35 241 74 24 112 252 17 9 15 665
"14560" 74 19 31 53 12 30 70 87 25 49 73 176
"14561" 5298 2464 5045 5712 2532 3993 5591 11853 3318 4365 4258 16507
"14562" 1531 609 973 873 259 372 926 2625 923 711 853 2500
"14563" 5 4 2 5 3 2 8 12 6 5 7 26
"14566" 77 38 73 79 49 40 56 162 53 65 57 301
"14567" 12842 4267 8739 11002 4940 6580 8795 24149 8590 7666 8286 38491
"14569" 69256 29085 65345 69785 32704 40024 59149 136741 41182 48322 47154 246815
"14570" 142 34 60 215 52 27 80 274 78 64 71 263
"14571" 10084 3799 7771 10363 4792 5185 7149 22568 5091 5927 5611 34272
"14573" 624 317 614 795 475 412 236 1323 541 575 369 3152
"14579" 397 104 214 319 119 150 204 675 168 147 234 870
"14580" 16 3 23 16 9 7 10 22 21 8 9 38
"14581" 123 20 73 59 28 46 50 189 51 53 62 268
"14582" 10 2 4 3 1 1 2 16 6 3 4 33
"14583" 15467 6462 12599 16196 7056 7927 11787 31736 10006 9788 12000 52581
"14584" 471 158 200 485 131 238 205 878 238 211 325 1047
"14585" 1145 697 948 1651 707 678 1456 3068 715 941 1019 3936
"14586" 5352 1378 2410 5345 2049 1784 1943 11507 1898 2206 2026 8554
"14587" 6 1 2 0 0 4 7 10 0 2 2 14
"14588" 129 56 147 73 51 70 151 219 53 57 111 304
"14590" 3944 1435 3153 3793 1693 1966 3181 6890 2322 2505 2468 12942
"14593" 5120 2387 4815 5715 2451 3017 4119 10506 3241 3479 3848 18149
"14594" 15694 6431 16420 16050 7642 10069 13433 32992 9561 11165 10497 56056
"14595" 30446 11580 22764 31915 13078 14554 22967 53365 17564 18176 20233 91879
"14598" 8 0 11 13 4 10 1 12 9 3 4 32
"14599" 1 0 1 1 1 2 2 1 1 0 0 10
"14600" 17574 5246 10962 15974 7305 8864 11252 36290 10529 8246 10519 48256
"14601" 3 1 11 6 4 6 2 3 1 3 4 22
"14602" 0 1 0 1 0 0 0 3 2 0 2 1
"14603" 2 2 0 1 1 3 0 6 1 4 0 3
"14605" 10328 2898 8183 8220 3543 5514 6810 18040 6225 5733 4967 24946
"14607" 2 1 0 1 0 0 0 3 0 3 1 1
"14608" 4 4 8 4 7 9 7 16 9 11 4 54
"14609" 29696 13045 25030 47046 14254 22910 21315 65806 21633 22314 28363 110359
"14610" 0 0 0 0 0 0 3 0 0 0 0 0
"14611" 0 0 2 0 0 0 0 0 0 0 0 8
"14612" 1000 244 754 541 367 304 472 1671 476 448 471 2823
"14613" 957 154 421 309 199 191 333 1568 409 328 340 1267
"14615" 3081 1058 1979 2927 1204 1661 2547 5445 2071 1953 1893 9930
"14616" 51 13 41 39 23 29 27 64 34 35 23 138
"14617" 0 0 0 0 0 0 0 0 0 0 0 0
"14618" 2 0 6 0 1 1 1 10 2 6 1 11
"14619" 52 110 407 40 94 87 272 259 60 169 61 1259
"14620" 137 127 120 196 76 163 143 251 105 93 105 1048
"14621" 139 61 106 111 75 81 90 298 91 53 79 512
"14622" 70 32 57 87 21 32 63 116 56 35 48 242
"14623" 3 10 12 0 4 0 48 4 0 20 0 134
"14625" 0 0 0 0 0 0 0 0 0 0 1 0
"14626" 8 0 6 4 3 6 6 14 1 5 0 8
"14628" 6382 2559 5921 6618 3225 4133 6599 11811 4001 4902 4765 22332
"14629" 4691 2058 4558 4711 2577 2915 3771 9924 2972 3082 3041 16912
"14630" 12383 4699 9744 11409 5295 6608 9106 23884 7296 7233 7904 38541
"14632" 347 110 313 493 159 60 149 920 251 361 128 911
"14633" 1564 574 705 1530 711 681 1044 3100 1397 1019 967 5207
"14634" 6360 3023 5364 6283 2620 3421 4686 13318 4046 4407 4397 20626
"14635" 12803 5918 12995 15707 6650 9063 12205 22545 7424 11158 9203 55172
"14645" 24219 8813 24960 19969 11540 11445 20375 41093 13757 18394 15316 73647
"14651" 3056 1380 2924 3512 1594 1795 2434 5569 1818 2236 2034 11254
"14652" 19 16 18 32 13 11 19 59 9 6 14 70
"14654" 10 2 6 5 6 2 11 25 4 4 5 16
"14657" 14 5 18 14 7 17 12 38 3 15 13 74
"14658" 429 187 273 553 241 175 240 879 437 288 256 1784
"14659" 1051 632 1135 1192 540 801 754 2036 791 844 819 3818
"14660" 29020 11973 22308 24778 12377 15989 24037 58050 19498 18869 19650 93992
"14661" 35034 13277 29031 29540 15428 17323 24412 62325 19536 20646 20213 112419
"14663" 4 0 0 0 0 1 1 1 2 0 2 5
"14664" 3583 2120 4298 5281 2130 3022 4046 6305 1846 2572 2861 19114
"14667" 18158 6227 15588 15367 7399 9428 13898 31386 10911 10943 11447 59781
"14670" 20372 9509 17950 22108 10478 10148 15599 35255 11912 14556 13068 75935
"14672" 8826 3495 6830 8034 4113 4456 6325 17005 4440 5771 5324 27439
"14673" 31704 12329 24631 28446 13806 14001 20445 55991 15522 18380 18906 100703
"14674" 18381 7347 15783 18001 7860 10283 15007 34164 11357 11896 11949 62586
"14675" 106 33 69 88 48 61 83 192 66 75 75 266
"14676" 2954 980 2269 1865 1041 1081 2013 4661 1501 1559 1662 9303
"14677" 381 255 232 343 202 110 121 1161 202 511 147 615
"14678" 89435 33534 73651 76892 39084 41381 60241 159829 46578 56302 51685 289822
"14679" 35151 14364 28639 34110 16064 18121 30249 70350 21001 21595 23970 110842
"14680" 134 49 114 114 52 79 78 225 98 110 93 376
"14681" 476 201 219 670 190 193 238 837 355 295 405 1266
"14682" 19534 7848 17170 17581 8178 11166 13644 37797 12957 13552 13517 63026
"14683" 130144 50807 111603 125458 52899 73253 91503 245971 67744 80434 78243 384728
"14685" 54 18 65 51 26 19 45 109 45 37 46 155
"14686" 380 181 298 387 193 172 314 729 203 209 255 1108
"14687" 314 101 285 333 95 179 185 572 193 217 229 900
"14688" 71565 31794 61002 75150 33695 37598 54392 139781 41836 48293 47784 245160
"14693" 70174 29012 53405 63063 31931 35703 47895 119289 36474 45101 42952 230742
"14694" 181576 84526 179825 197833 90385 111064 147452 309352 91548 144529 115806 729577
"14695" 9 5 12 10 6 9 13 22 5 11 6 41
"14696" 8936 4370 8483 9572 4844 4975 6743 17115 4963 5963 6536 30585
"14697" 1861 998 1706 2362 1167 1354 1827 3545 1299 1758 1436 7888
"14699" 78 23 55 80 23 37 37 142 66 46 49 203
"14700" 5733 2318 5157 5838 2655 3391 4898 11121 3323 3347 4076 20397
"14701" 14080 6573 10638 15978 7165 7385 10414 26473 9720 9405 10036 47270
"14702" 6805 2559 6700 6750 3081 3740 5585 12506 4287 4462 4201 21127
"14704" 73 32 70 59 38 52 45 145 51 57 46 249
"14705" 8744 2840 7143 7395 3434 4017 5736 14333 4477 5567 4902 26477
"14706" 116 55 102 223 65 44 70 324 83 61 85 424
"14707" 22052 8704 18525 20895 8431 11552 14868 39773 11547 13347 14471 64100
"14708" 127 61 137 125 67 77 109 243 90 88 75 436
"14709" 73 17 43 54 22 32 34 128 38 39 48 171
"14710" 4606 1491 3430 3763 1587 1948 2712 7216 2140 2669 2938 11668
"14711" 44 16 44 47 18 25 25 80 33 38 30 178
"14712" 15303 6830 13156 15653 7312 8107 11636 29356 8511 10241 9991 52988
"14714" 77 13 49 67 25 59 52 164 70 38 61 202
"14715" 6 1 4 1 1 4 2 4 3 5 3 8
"14718" 9024 4314 7900 11740 4700 5864 7357 16644 5363 6677 6293 36658
"14719" 31825 15066 27463 33229 16300 17567 24967 62378 15522 21829 19326 124198
"14723" 98 23 100 100 38 61 67 174 59 85 73 303
"14724" 191 121 318 254 137 125 192 438 186 159 175 794
"14725" 1472 631 1242 1806 597 644 837 3868 864 967 740 4890
"14726" 5129 2147 3194 7330 2218 3280 3457 8386 3815 3523 4590 17792
"14727" 4789 1646 4677 5357 2027 4204 3369 8133 3882 3216 3448 17661
"14728" 15102 4768 14016 12787 5371 10373 9920 28145 11007 8878 9447 45780
"14729" 8 5 23 26 5 10 3 23 19 14 21 63
"14731" 7676 2607 5622 6804 3168 3060 4661 12991 4197 3968 4126 23247
"14732" 2311 1048 1974 1939 904 1213 1923 4583 1449 1552 1549 8381
"14733" 36431 17975 33205 44015 29025 17286 19488 82934 20785 29310 22408 146617
"14734" 409 120 327 470 120 178 415 743 130 189 372 867
"14735" 5014 1724 2744 5344 1670 1748 1593 8496 2854 3135 2678 12151
"14738" 0 0 0 0 0 0 0 0 0 0 0 0
"14739" 10405 4030 7488 9784 4408 4318 7461 17942 5608 6449 6108 34506
"14744" 8920 2983 5600 6412 3017 3765 5553 15220 4288 3983 4848 24835
"14745" 8334 3200 3817 7348 2983 4084 3980 12932 5196 4099 5159 25088
"14747" 9389 2902 6012 6954 3200 3440 5099 13890 4690 4536 4843 25192
"14748" 0 2 0 0 3 0 1 0 0 2 0 3
"14751" 51113 23059 60989 84652 27780 46272 49504 99411 33200 44994 42746 236343
"14755" 10792 4284 7813 9447 4904 5081 7456 19209 5975 6598 6305 33269
"14756" 145 60 103 104 49 55 112 296 100 72 127 451
"14758" 550 137 316 339 150 136 355 978 320 221 224 954
"14760" 668 264 437 569 323 316 527 1137 379 460 424 1918
"14761" 55 21 41 30 18 14 47 120 19 33 45 121
"14762" 29 5 5 3 6 2 6 26 5 6 5 18
"14763" 173 41 191 137 64 121 148 309 151 137 171 585
"14764" 9 6 7 18 4 7 5 16 4 9 9 28
"14765" 0 0 0 0 1 3 1 1 0 1 0 7
"14766" 1085 269 594 656 343 389 623 1798 513 510 523 2183
"14767" 3 0 1 2 0 0 6 3 5 1 2 12
"14768" 3744 1631 2910 3504 1708 1836 2994 6328 1926 2735 2467 13269
"14772" 428 115 345 346 123 243 245 699 281 293 276 998
"14773" 2832 924 2240 2721 1177 1167 1277 5224 1632 1554 1484 7676
"14775" 48316 16259 36859 38730 18780 18675 32177 77617 23696 27432 26735 139220
"14776" 15 4 8 2 13 6 10 17 2 1 8 30
"14777" 2 1 6 2 0 0 0 5 2 1 4 5
"14778" 6812 2310 6715 4836 2532 2767 5455 11554 2588 5047 4913 19765
"14780" 1 0 0 3 0 0 0 0 0 1 0 0
"14782" 15280 7380 12055 19207 8285 8694 10827 28712 10552 11291 11015 61644
"14783" 2176 668 1466 1707 740 669 1544 4770 1047 1256 1215 5332
"14784" 24410 9854 19977 22779 10756 12178 16806 43248 13221 15758 16025 80010
"14786" 28 7 31 7 9 4 38 76 14 11 16 95
"14787" 37 9 28 48 20 10 24 70 17 19 43 139
"14788" 1837 590 1271 1923 748 1104 1327 3410 1374 1305 1387 5809
"14789" 17612 7427 12493 19710 7929 9940 13146 31271 10466 11921 12253 53282
"14790" 9620 3461 7117 9449 3947 3906 6341 14702 5528 6341 5909 30422
"14791" 14033 6064 11254 13783 6843 7013 11197 24012 7370 9246 8672 44484
"14792" 6646 2572 4978 5953 2831 3045 4862 12703 3536 4167 4166 22469
"14793" 8314 3707 7199 8213 4508 4657 7288 14950 3986 5716 5053 28476
"14794" 2298 811 1705 1758 948 916 1635 3455 1066 1456 1344 7207
"14797" 40791 16987 34865 41036 18641 23013 29892 75956 21302 27262 26628 132187
"14799" 31 9 24 29 6 5 23 48 25 13 20 28
"14800" 89 24 60 86 36 72 57 185 79 65 68 271
"14802" 129 76 90 129 145 71 83 369 208 375 39 345
"14803" 101 42 64 49 33 132 75 189 189 79 52 774
"14804" 21 7 12 17 11 5 8 38 11 16 26 67
"14805" 17 3 8 20 4 6 16 30 12 14 6 44
"14806" 117 25 109 60 45 59 55 229 100 111 69 259
"14807" 38 8 38 28 14 26 42 64 35 36 52 132
"14809" 244 68 190 153 106 120 147 401 119 134 144 592
"14810" 37 20 33 34 17 16 16 70 18 33 31 106
"14811" 44 10 42 48 11 13 24 96 34 24 26 120
"14812" 22 3 17 17 15 25 8 35 22 18 31 66
"14813" 1 2 1 2 0 3 2 7 2 2 2 10
"14814" 688 251 449 669 231 358 383 1213 469 407 484 1810
"14815" 14332 5104 10827 12098 5711 6469 9822 27807 8068 8343 8695 39746
"14816" 15 4 9 4 3 11 9 33 11 15 10 54
"14823" 2 0 6 4 0 0 0 2 5 1 1 14
"14824" 147805 53183 117581 123617 60571 67481 106544 234489 71807 90173 82502 436326
"14825" 287 173 400 3857 259 1356 439 561 680 361 679 1691
"14827" 183548 73192 146064 180772 72333 82265 125932 353726 95618 105160 115366 527867
"14828" 260071 91245 189695 230957 91073 103046 141199 488807 125557 138654 144914 729609
"14829" 5 1 5 2 2 1 10 6 2 7 4 29
"14836" 17 6 0 4 11 3 3 19 4 11 1 23
"14840" 138 58 124 151 67 84 126 181 78 102 88 450
"14841" 3118 1148 2357 2497 1220 1314 1984 5010 1312 1760 1548 8075
"14842" 0 0 0 0 0 0 0 0 1 0 0 4
"14843" 0 0 0 0 0 0 0 1 0 0 0 0
"14852" 30853 13703 27432 32972 14801 13177 20473 62290 16863 19116 17472 99017
"14853" 826 410 620 834 445 579 708 1872 539 659 569 3226
"14854" 4606 2067 4469 4600 2001 2493 3713 8354 2206 3002 2951 17465
"14857" 5 1 3 0 2 1 4 4 2 1 4 3
"14858" 9 4 4 1 1 1 1 8 5 0 2 11
"14859" 40 3 11 11 10 9 11 47 13 7 10 36
"14860" 422 216 432 521 312 251 515 958 176 399 262 1900
"14862" 5735 1821 4990 5082 2545 3261 4899 10603 2411 3376 3254 17676
"14863" 4161 1306 2906 3889 1668 2722 3436 7113 2237 2704 2642 10750
"14864" 1 0 1 0 0 0 0 0 0 1 0 2
"14865" 314 140 288 277 175 176 277 567 146 196 222 1146
"14866" 688 249 549 480 289 423 584 1252 358 412 490 2179
"14867" 32 2 11 12 9 9 9 47 8 8 8 51
"14869" 358 139 313 358 151 213 219 656 285 302 264 1083
"14870" 31554 12940 26256 31643 14421 18119 24498 58732 18711 21618 19936 105151
"14871" 115 47 88 131 64 63 79 214 46 75 104 359
"14872" 384 104 318 242 133 159 268 640 211 253 229 988
"14873" 25525 11494 24852 26381 13819 15556 20663 48206 14549 17908 14399 97307
"14874" 3614 1532 2392 3107 1472 1607 2497 6336 2019 2333 2293 10645
"14884" 11993 5224 10665 12049 5394 6424 10105 23365 7167 7975 7949 38090
"14885" 4275 1554 3332 3635 1909 1908 3060 7101 2192 2847 2410 14199
"14886" 27145 10779 19334 23028 11380 12156 16615 50794 13046 16596 15691 83313
"14894" 4797 2241 4315 4889 2385 2905 3951 8761 2746 3530 3292 17780
"14897" 39533 16855 30134 36303 16384 19614 29952 78166 24385 26198 26833 129500
"14904" 6741 2490 5248 5249 2894 3055 4754 11747 3355 3417 3690 21709
"14911" 5752 2168 4533 5426 2504 2984 4092 11076 3013 3398 3556 17874
"14912" 1 0 3 0 0 0 0 2 3 1 2 21
"14913" 274 84 237 256 102 116 178 454 144 174 164 890
"14915" 2 2 4 3 1 3 6 11 1 2 4 15
"14916" 4 0 2 1 7 2 3 13 5 3 3 9
"14917" 17 3 9 11 5 7 17 25 8 9 10 41
"14918" 1 0 1 0 0 0 1 0 1 1 0 5
"14919" 13 7 15 4 3 19 7 19 15 2 8 46
"14923" 6495 2597 5313 6210 2878 3135 4612 10939 3259 4747 3838 21348
"14924" 1093 637 1161 1757 706 623 828 2634 674 936 732 3812
"14933" 8645 2659 4828 5878 2785 4028 5249 15240 4004 3762 5007 22701
"14934" 1 22 52 343 3 27 23 9 12 30 11 57
"14936" 5143 2444 5799 10756 3341 5329 5731 10494 3860 4670 5467 30227
"14938" 169 60 162 94 72 110 152 216 101 120 118 586
"14939" 977 457 464 1024 220 606 424 1137 595 520 931 2340
"14940" 1577 945 1242 2890 363 1625 1141 1452 1127 2291 2104 3413
"14941" 201 66 85 372 30 214 77 90 151 371 279 376
"14942" 50 25 36 168 16 89 24 35 83 126 77 171
"14943" 390 101 191 613 41 323 87 199 293 385 175 634
"14944" 72 22 14 100 10 68 31 19 44 171 104 80
"14945" 72 13 53 24 7 17 11 58 17 11 11 56
"14950" 29940 12014 25744 29001 13380 16152 23478 54314 17066 19946 18597 102269
"14957" 267 167 433 239 131 158 343 472 177 251 225 1765
"14958" 41038 23688 35631 44621 24991 24511 40009 79741 24704 33207 34147 176821
"14960" 48788 9771 36479 33585 21115 19100 22652 92977 45265 18255 22745 191399
"14961" 47892 10432 32931 33555 21673 17280 24564 87485 43659 18622 25156 202417
"14962" 27221 8752 10285 27688 7430 12421 12124 31179 12537 10022 13931 48371
"14963" 13 4 21 16 6 11 14 27 4 8 10 32
"14964" 254196 97980 220884 239690 105817 144201 197740 414443 131301 145480 149668 883341
"14969" 43855 9204 33808 32537 20123 16881 21370 81218 41077 17040 22339 187476
"14972" 212532 76401 173708 195454 85592 120317 177072 342827 110724 117390 131805 750692
"14976" 10980 5026 11280 12219 5280 6620 8159 19429 6400 7845 7088 33832
"14977" 35135 16743 33325 40106 18857 17619 28757 63796 22308 26903 25436 133942
"14979" 2341 848 1908 1788 966 1014 1572 3962 1381 1592 1410 6846
"14980" 468 111 352 369 132 251 323 916 322 238 291 1347
"14985" 0 0 0 0 0 0 0 2 3 0 1 4
"14990" 119 32 56 22 36 34 42 160 83 35 59 157
"14991" 7715 3023 5731 7258 3241 3342 5556 12078 3866 4746 4757 24101
"14997" 107 16 27 30 19 27 49 115 49 32 25 143
"14998" 8766 2739 8262 6896 3907 3649 5742 15775 5995 4533 5253 32409
"14999" 7939 2203 6403 5613 3611 3268 4638 14891 6288 3872 4276 33080
"15000" 828 197 657 569 300 411 533 1560 513 446 538 2502
"15001" 113 19 123 61 45 53 61 202 56 48 66 292
"15002" 617 171 426 495 195 251 348 1103 321 305 427 1981
"15006" 13 4 9 11 12 9 13 31 14 9 8 33
"15007" 979 212 768 787 292 672 671 1814 641 508 536 2709
"15013" 10 4 2 6 1 4 3 5 3 6 8 16
"15015" 53175 23470 54097 56399 25734 44842 60147 93431 32724 35470 37221 223383
"15016" 2324 593 1482 1895 704 1496 1767 4068 1158 1084 1153 6721
"15018" 8938 2315 4449 6601 2588 3240 4782 12400 3245 3206 4374 22772
"15019" 0 0 0 0 0 0 0 0 0 0 0 0
"15024" 3139 1208 2397 2654 1168 2122 2592 5156 1802 1885 1890 9950
