"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"100041231"	330.395493358558	-0.0121878064112241	0.0617373050988305	0.524612331856428	0.754169154418836
"100041250"	1.24774301887019	-0.000766045547123228	0.0634930193125006	NA	NA
"100041253"	1.24438547451046	-0.00308325122918234	0.0635244098848687	0.342774255939106	NA
"100041261"	0.89148913927032	-0.000806280035767614	0.0634956758478795	0.4813624729576	NA
"100041273"	2981.39261969923	0.021838037750916	0.0524895899333272	0.494732536715842	0.732672848406658
"100041281"	0.499297314808779	-0.000852098237584832	0.0635009488234619	0.44774179143705	NA
"100041294"	0.583326931949597	0.000521583707583966	0.0634578497819706	0.851657109512676	NA
"100041306"	2.01107558195261	-0.00481259025567183	0.063686677858607	0.137513360573425	NA
"100041311"	0.42221627303801	-0.000224105332035675	0.0634841736211538	0.860037813362475	NA
"100041351"	2.22001345817032	-0.00365346668083593	0.0636409987907583	NA	NA
"100041379"	11.6720968815636	-0.0159007866490639	0.0658707242008629	0.067087695100156	NA
"100041412"	4.51734466140159	-0.00355321875563587	0.0636331174585664	NA	NA
"100041433"	15.3046096824533	-0.01007155310133	0.0642962733885769	0.15582952594273	NA
"100041480"	6.81343751164093	-0.00188552414652427	0.0634132781862784	0.632457956785063	NA
"100041488"	1.2261221266336	-0.000889906836937585	0.0634968403973997	NA	NA
"100041515"	9.13275877751353	-0.0093052599535489	0.0641667642158343	0.159463537521799	NA
"100041530"	3.41927924394455	0.00531426345095888	0.0636046614198406	0.323203202295394	NA
"100041546"	755.715416276995	-0.0118798818724015	0.0641048878524317	0.288200693385106	0.564039130965598
"100041574"	1612.12848464595	-0.0480288359220493	0.0655091964040264	0.172335934540273	0.43543294979017
"100041576"	712.508117737437	-0.0662484974775094	0.0800211321258195	0.0931370409340034	0.316629348588401
"100041579"	1.519765920559	0.00150550184652672	0.0634671232948276	0.565125427568518	NA
"100041581"	0.520151778555104	0.000815410075710575	0.0634876412806371	0.660834014713308	NA
"100041585"	114.070128351332	-0.0175652342819896	0.0637796359592537	0.161366489575764	0.421099838896393
"100041586"	49.4806872162219	-0.00681969394806461	0.0628230448675828	0.571943614354907	0.78512924806293
"100041596"	27.5814540248166	-0.00982687453499772	0.0633367588369568	0.427375380531349	0.685132024737442
"100041621"	261.556783540753	-0.0303374356095462	0.0624832009366858	0.302337642485233	0.577319280211349
"100041639"	47.332392029375	-0.0065322545033264	0.0634008381296191	0.438037169426336	0.69210793983177
"100041658"	18.8106770035323	0.00128616370650502	0.0631475193401867	0.856119548152042	NA
"100041677"	1527.52015067082	-0.0464502935022709	0.0698789839614299	0.160359551004386	0.419346086563158
"100041678"	7.22301352362069	-0.00499539794515358	0.0636155968321461	0.286968405167284	NA
"100041722"	8.66991238666916	-0.00518312954371936	0.0635511962680373	0.385050428564216	NA
"100041724"	0.435295262624494	-0.00147699728518519	0.0635137498983657	0.427233548412575	NA
"100041874"	4.16758742975274	-0.00459415841538091	0.0635302396748839	0.381486854049669	NA
"100041953"	88.8862559778871	-0.0292975423183657	0.0678694986379837	0.204445256884234	0.47613056880696
"100041965"	4859.85976327576	0.160478070486234	0.132755659680138	0.011717706273328	0.111932774610952
"100041979"	138.073485787583	-0.0404580002703638	0.0744724995951398	0.123819779754404	0.365739337642948
"100042049"	20.8715769590397	-0.0186697241264332	0.0664435242816315	0.105373593968635	0.337743946879845
"100042065"	0.405017435718148	-0.000362029641274874	0.0634823643056795	0.913052915605215	NA
"100042109"	32.6244306623568	0.000162331176847264	0.0631039556911564	0.984549672729619	0.993285253229523
"100042149"	2.52874865720994	-0.00845587143850542	0.0642758531663363	0.00791531912501647	NA
"100042150"	59.9708834643697	-0.0113084863321524	0.0631316218203881	0.437631195612288	0.69174606455161
"100042165"	1125.92861573914	-0.205591770029982	0.113160556540296	0.00358609072508624	0.0603813386047938
"100042173"	5.9114059210461	-0.00672441470837838	0.0635963053475656	0.359588518465639	NA
"100042175"	41.7703721777059	-0.00816506143994152	0.0638122014191112	0.283701111642161	0.560464489026441
"100042295"	0.947594056345177	-0.00117305698363899	0.0634864327496441	0.49049286396211	NA
"100042450"	34.7318937453658	-0.0115489304867122	0.0631674047536639	0.412030074464764	0.672809535296355
"100042480"	719.120174989361	-0.00198261012587916	0.057778150317978	0.932162241264191	0.97052867497476
"100042499"	2.08394141786666	-0.00286546400566881	0.0634443287304927	0.511031776221465	NA
"100042514"	19.9452545777754	-0.00417786115436256	0.0633602262229827	0.540615349890783	0.764832524946701
"100042555"	12.0328891841351	-0.0154562222252131	0.0660346939232723	0.0142467471720137	NA
"100042584"	59.5906662970549	-0.0155784154451209	0.0637191461177257	0.36154245325136	0.630201044174302
"100042591"	37.4527352296455	-0.00779949731304917	0.0619059776873734	0.627794793509366	0.819569467182601
"100042690"	21.439865563877	-0.0208671632620997	0.0675897370038998	0.0676090582426055	0.269039647551216
"100042784"	629.432640503735	-0.177334494072043	0.085014940751977	0.00274746004498045	0.0527919880254172
"100042807"	23.9275906441281	-0.00711529602520294	0.0625061201261964	0.589639503230202	0.797325487264814
"100042856"	15634.1157911077	-0.0994445774989473	0.132160877109389	0.0304772640214048	0.180437891720106
"100042948"	230.226372097137	-0.0127220040821439	0.0574435486352266	0.623171077635989	0.817368070230305
"100043016"	3.40735431092192	0.00211203739279351	0.0633987018891374	0.624160133828561	NA
"100043034"	12.9367039171417	-0.00412635580212388	0.0634655235358832	0.442805884299904	NA
"100043057"	2.73694724635663	0.00301786289125729	0.0634032199460152	0.549181851277082	NA
"100043088"	0.763251854839299	-0.00326465392174349	0.0635672678570639	0.234864909249495	NA
"100043123"	405.788227034785	0.00231298018480866	0.0598048786350869	0.915670407279327	0.963843330282253
"100043125"	242.388266039307	-0.0148762271331419	0.062698390013915	0.432800259983117	0.6882059388694
"100043133"	530.187994017116	0.0389786851527529	0.061782535207757	0.252830099173929	0.529875526911736
"100043216"	21.8113490773782	-0.00710674265055114	0.0628267737958439	0.564530305291337	0.779775886299541
"100043229"	1.58178081366614	-0.001359364719789	0.0634150146860831	0.701533543343956	NA
"100043254"	3.82329384652416	0.00222221683791635	0.0633080416146189	0.687556022378214	NA
"100043272"	2674.75595113673	0.00538500549570156	0.0400702611133703	0.836972234119892	0.930340641358596
"100043314"	186.814402251793	-0.0476740290668373	0.0841003008169615	0.0579183731338781	0.248155538839365
"100043332"	147.169849844005	0.000897812831838232	0.0576818317595665	0.980401835006843	0.991887824724807
"100043381"	6386.29568129248	-0.183237045388639	0.108436873734496	0.0048128696610233	0.0713237036785207
"100043387"	1319.0780832699	0.00561712249272874	0.0453843614642398	0.873735078965296	0.947513228675847
"100043434"	17.1070361959084	-0.0107416576755959	0.064134237664323	0.252717355922975	NA
"100043456"	1.10271353852602	0.0040567288338536	0.0636502662179212	0.0987046623229115	NA
"100043468"	1831.71798703038	0.0190117342637165	0.0464508955831266	0.564638220061481	0.779775886299541
"100043497"	7.35327680906232	-0.00192536506976811	0.0633894598939325	0.655925668299132	NA
"100043569"	0.673828242706935	-0.00239628166625715	0.0635282279688183	0.26735573151209	NA
"100043580"	133.183659481992	-0.0838375603153822	0.155764767245942	0.0149212905209164	0.126029967041759
"100043597"	16437.3165982129	-0.000616572627660266	0.0524142004168425	0.982246300072083	0.992615982274603
"100043627"	0.412059804811687	-0.000819371056840448	0.0635000759483534	0.488166258219842	NA
"100043636"	2640.154640025	-0.12837192062009	0.0991996201764218	0.0165022251140118	0.13367247146261
"100043684"	11.6603087908344	-0.0225953474074859	0.0693436636301506	0.000916973926465627	NA
"100043686"	11.6603087908344	-0.0225953474074859	0.0693436636301506	0.000916973926465627	NA
"100043688"	11.6603087908344	-0.0225953474074859	0.0693436636301506	0.000916973926465627	NA
"100043757"	45.8837231043584	-0.050466034283346	0.0911239574443407	0.0244998841112068	0.161462832743418
"100043766"	58.8453899390466	-0.0266611645185286	0.0677585647376733	0.19730902605	0.467913616924056
"100043772"	516.459247415948	-0.1749845518662	0.144940167112996	0.00927387601773946	0.0994641406442206
"100043813"	87.5694271189909	-0.0139616155750747	0.0620135814665623	0.492808284809161	0.731993945488903
"100043861"	2.85682785519102	0.00013567000841582	0.0633348469798235	0.982099158961487	NA
"100043868"	1.73583041572294	-0.00356162407722965	0.0635631649137487	0.244037704953469	NA
"100043899"	0.515163278415835	0.000367950782665228	0.0634793734274266	0.772627900939764	NA
"100043911"	1496.78591133736	-0.149694104430005	0.134031819425182	0.0148667637745075	0.125852390127183
"100044509"	66.7034511093274	0.00966204082249639	0.0623344135267502	0.54716219593849	0.770126142446229
"100045792"	41.1610542420641	-0.0227175413282914	0.0676128717772485	0.128310003898386	0.373495954780541
"100048534"	261.967280018055	-0.0417363994307752	0.066157081862514	0.203305346337702	0.474582147067844
"100048658"	41.5296135874419	-0.010113261984713	0.06325953068161	0.442874599681696	0.695355695025756
"100048884"	39.0412068376429	0.00349279853031021	0.063526888941266	0.360763519263481	0.629377991460939
"100048885"	18.0615589746223	-0.00155195966519778	0.0632690085509178	0.797962669156283	NA
"100061"	48.558829333746	-0.00323412705813401	0.0618290601206985	0.823011767633287	0.923056015013934
"100072"	1367.1014774484	0.00293924373275475	0.0495342435292132	0.989643232637451	0.995606535458646
"100073351"	579.473690170868	-0.040680794597355	0.0701728845696722	0.179386340271856	0.444512680271551
"100087"	4306.76693902708	0.0603927090623643	0.0685485044543504	0.116917862975618	0.355851727601357
"100088"	10195.6131776233	0.0144748636818227	0.048101406154787	0.701500239765867	0.861815700624368
"100090"	1142.34017381407	-0.0312623118082074	0.0396997505858853	0.321859294551144	0.595426577959511
"100101806"	6890.43090382987	-0.0193906942560971	0.0458959739878785	0.567077811849059	0.781756898844123
"100101807"	6774.78943608156	0.0771897646947334	0.0623666400317805	0.067180516012447	0.268186618916852
"100101919"	29.2196443914032	-0.0257547978273428	0.0689893336197743	0.108330390506067	0.34254470701687
"100102"	184.730881972395	-0.0652263982931882	0.114404725355814	0.0161186092198481	0.13148654839166
"100113398"	252.815297365395	0.0623174820711992	0.0954254930040133	0.0568232728498765	0.245574577527844
"100121"	5789.12198992798	0.0987367824588661	0.0570065630059137	0.0178125841655981	0.13846450577976
"100125586"	49.6467606309436	-0.0120434317566081	0.0650444536498058	0.0144055586946416	0.123781656687123
"100126226"	21.2145433841734	-0.0126502315105387	0.0652504348744542	NA	NA
"100126766"	0.622320388187624	0.00197673556189278	0.0635092209006571	0.472490667363108	NA
"100126778"	108.440368454512	-0.0465133878672554	0.0900648624084046	0.00305101437000656	0.055976241665102
"100126824"	867.982894519067	0.0592929868892476	0.0976388623073781	0.0406325151101302	0.209736919287124
"100129"	5173.9178711303	0.0146840629029011	0.0591930049309432	0.561274059753377	0.777632455218295
"100134861"	76.8823833226412	0.00319491830611089	0.0627851666514401	0.752752438464817	0.889148505649897
"100141474"	61.2531935015611	-0.0516529723394901	0.0940506434987805	0.015186677813473	0.127414540727112
"100151693"	2.89806550585249	-0.00689740181374534	0.0639168164382291	0.108576876488884	NA
"100155"	4.16300667986235	-0.00261160660431615	0.0632590598590487	0.667247127991788	NA
"100163"	1257.98090021131	-0.0459241652915489	0.057311042553511	0.190990178487416	0.458583960043449
"100169"	7247.88519038602	0.0670423551799487	0.068917160033771	0.0889276847313245	0.309477880540659
"100169864"	1357.54507111808	0.177633853737723	0.119714421715958	0.00761133498122359	0.0896300308995812
"100177"	2247.12873383653	-0.0843772595771483	0.0829506309351042	0.0496273691901925	0.229517035842362
"100182"	3642.37620770519	0.00513473477960578	0.0492506129973054	0.89792966473518	0.956258163794314
"100189605"	0.336319343475689	-0.000343555005326626	0.0634869336839336	0.81219076169003	NA
"100191037"	2.71544122197314	-0.00223447420451074	0.063533026329776	NA	NA
"100198"	7691.55874799249	0.0546095677709872	0.0490755329133054	0.148318041549664	0.402807486064671
"100201"	4337.65317207475	0.0445027076033945	0.0524704326500686	0.215977468541335	0.489262391421997
"100206"	3789.68961295039	0.051870346843951	0.0541962248284715	0.151897912398238	0.407442371703963
"100210"	1655.88243136985	0.0144279902919857	0.0476447553418081	0.649512861113013	0.831664273633074
"100213"	3386.18311696668	0.125844912734077	0.225027774585927	0.0164590809094205	0.133432575570599
"100216455"	249.102550106689	-0.0223801712428531	0.0638727412624546	0.327591322960693	0.60102408044046
"100216474"	1.01028395620421	-0.000155452353566928	0.0634485191963854	0.919638414174987	NA
"100217423"	276.586131634269	-0.0701433007691156	0.119418621827817	0.0217314738809661	0.151593696248785
"100217429"	14.7768156532198	-0.0125597815124574	0.0647949770832987	0.132923544820923	NA
"100226"	8214.96965781318	0.0260063429455922	0.0274381642780895	0.297691641902101	0.572448760074349
"100233175"	837.981869152175	-0.0688364961289711	0.0606932413349184	0.0790495564751599	0.290273371357711
"100233207"	3.52279062610898	-0.00443780950759415	0.0635470684304203	0.351789419566397	NA
"100233208"	598.222656110346	-0.003985481582485	0.0480245867570768	0.901152248665698	0.957279157896838
"100270744"	20.8960025099115	-0.0169423002205298	0.0655319918084268	0.179546803460091	0.44467043878411
"100271704"	2.15185347109889	-0.000629516807803012	0.0633354484633294	0.903247923128054	NA
"100271882"	684.531641413069	-0.00405473565270124	0.0529302287461335	0.875396828526754	0.948127545444075
"100271928"	3.51346913228613	-0.00117495022678229	0.0633012192853092	0.80561771984529	NA
"100273"	11596.2309744995	0.0728866430004202	0.0335324556879916	0.0137504760193721	0.121513349821461
"100294583"	3.6553332283766	-0.00940429980384326	0.064297965233221	0.0846133337970859	NA
"100302688"	1.58211764717333	0.00324386775194466	0.0635262417633866	0.347585980782748	NA
"100302730"	3529.8765981188	-0.0153545569911191	0.0529059704515078	0.614056991716607	0.811248752790059
"100303732"	40.088740726543	-0.0153513726397111	0.0651852951995226	0.174788235752962	0.43853198036801
"100310872"	1743.4587604493	0.0428146101486651	0.0585009199001292	0.232676880272328	0.510842022643484
"100312471"	0.913571475610017	0.00197183365829458	0.0635270165817927	0.382344406524615	NA
"100312956"	2.5911272638464	-0.000852221455517278	0.0633256071649179	0.826832592733431	NA
"100312987"	2.66753468788124	0.000992126106120419	0.0633373141584151	0.871821125323121	NA
"100316903"	3099.88960818895	-0.105185002458492	0.142588684074096	0.0269925309560511	0.169720980328958
"100317"	4679.66723609799	0.0079838483415736	0.0493597632489795	0.805368898844559	0.914215688905216
"100322896"	1.81833473875508	-0.00110774642090461	0.063406821210292	0.752136250134098	NA
"100328588"	55.3706240545499	-0.0223098176989638	0.0678207204935253	0.0997076259851183	0.328595415891745
"100336"	7157.31721971588	0.0109907174503452	0.046261394633116	0.668237775784823	0.842254164340407
"100340"	1031.2711649372	-0.0249615162164341	0.0564888253074851	0.423465784552051	0.683375609806483
"100342"	200.479031043655	0.0107445830454623	0.0624400424194584	0.516348695307999	0.749137468681564
"100359413"	15.6069157836685	-0.0120747672638643	0.0642107233461757	0.263871852537494	NA
"100382"	357.47207908548	0.00119789477370501	0.055967108316703	0.974029509479753	0.988435699969121
"100383"	3886.89734554511	0.138727065569185	0.0644447049124755	0.00385310605271337	0.0625911043762931
"100384868"	0.972074619336471	-0.000362076565293803	0.0634412209340094	0.869974064082752	NA
"100415785"	14.4888878209953	-0.00943034030804062	0.0643339224428529	0.0755782591991728	NA
"100416706"	1052.97958221263	0.0241285887426414	0.045176469900959	0.442536277582349	0.695243971574026
"100417514"	27.7472948722751	-0.0015119582579241	0.062472601337704	0.892841604139831	0.953877522730566
"100417675"	80.3462123235263	-0.0220103209228314	0.0660933656951711	0.225964984864913	0.502951362934578
"100417829"	466.417356551281	-0.0896533113309006	0.128239606867688	0.03277651391956	0.186552991725496
"100434"	7089.67106191464	-0.0405052333087104	0.0427032029398198	0.221467990799659	0.496712603160604
"100463512"	19296.2744680773	-0.0031219848689749	0.062147986360229	0.809810922039094	0.916430953602741
"100465"	1764.26046378904	-0.0161243872095806	0.0480010535423302	0.618387224384677	0.81405552093096
"100470"	1.30581850868775	0.00215947528830657	0.0634833350393404	0.442618575550669	NA
"100494"	3837.94924895818	0.0114731262317179	0.0494889393558906	0.710106798315202	0.86607668437372
"100502590"	1.07458860578371	0.000608206488313247	0.0634232405514139	0.851667288226413	NA
"100502698"	4961.39021936914	-0.0641848639431244	0.0573295232316592	0.0921230634402595	0.315460608763295
"100502736"	9.89060247132584	-0.0114907360488559	0.0645514394252109	0.143304849550596	NA
"100502766"	8183.95948779049	0.134991667480901	0.0695376402096065	0.00595152471208273	0.0795482300173883
"100502803"	5.39886274840571	-0.00095079592337872	0.0634974133442972	NA	NA
"100502825"	209.279868706944	-0.0246641863530086	0.0656416826611717	0.236842934322368	0.514768875745429
"100502831"	1.1675931231285	-0.00180280044043969	0.0635233013715342	NA	NA
"100502841"	1406.65141734396	-0.00536247655701477	0.0509206322566757	0.854626733739978	0.939155684197017
"100502846"	32.8694800361053	-0.0129725630517732	0.0640974821573706	0.305066778078209	0.579804377359369
"100502861"	3.22668652911766	-0.00148235754234766	0.0633782786984502	0.724054237616972	NA
"100502876"	4.73684358614158	7.51495197401031e-05	0.0632488841345192	0.990601473300967	NA
"100502921"	0.424109862043977	-0.00106127218857749	0.0635043422867279	0.471395288704364	NA
"100502936"	107.065035165678	0.00472077292475203	0.0606327671515537	0.802582698271123	0.91339778150108
"100502940"	76.5846994270419	-0.0123100435345765	0.0609258875800852	0.5562574536835	0.774881934536978
"100502950"	1.25963435452952	0.000488766874438686	0.0633818224244604	0.900866631813176	NA
"100502967"	2.2204762801663	-0.00820262520935164	0.0642291848121566	0.00627297152559329	NA
"100503041"	101.674788745999	0.00794173902478766	0.0605382136587471	0.689200916105524	0.853992387507028
"100503043"	2398.15770284843	-0.00731832399724603	0.05780779705665	0.755152031924112	0.890284261349495
"100503068"	18.6428561241863	-0.00608283755110312	0.0631700050143375	0.600541771941745	NA
"100503085"	213.332405102771	0.00790188382461898	0.0578395627508965	0.737536406197957	0.881360111303523
"100503117"	0.779489150879092	-0.000893718231144164	0.0634668476515906	0.753444187469503	NA
"100503142"	7.40120431849786	-0.00364055793865869	0.0630716944340235	0.667545990782373	NA
"100503185"	33.8526118928027	-0.0024890629935697	0.0621563309320932	0.848692594865376	0.935548010450234
"100503240"	2.9234781877514	0.00403073351906277	0.0635373638194133	0.38773223945185	NA
"100503280"	20.1356124835396	-0.0169603643372308	0.0659353874004913	0.115715266625988	0.354410435450896
"100503353"	963.523024510076	-0.124061112577511	0.104287177553828	0.0188979703696765	0.142909362241952
"100503380"	960.771089839456	-0.0576473329610999	0.0643726306836142	0.107404302824786	0.341123261874018
"100503386"	345.191648564214	0.0247673908913641	0.0653656131225669	0.285580259784442	0.561606860972525
"100503496"	232.864012026611	0.0311197398346908	0.0654656919196757	0.258699542281861	0.535570857178319
"100503545"	29.5185393832167	0.00214612524636254	0.062602064857335	0.83591502891829	0.930131597078247
"100503549"	3.16677763056958	-0.00122245847376778	0.0634008054936763	0.740504802521471	NA
"100503572"	1588.41643053879	-0.074719652786905	0.0662520832825469	0.0673844590778693	0.268438778841514
